CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Age_Band,Data_Notes,Indicator,Unit,Value
2019-20,G,East of England,00KG,E06000034,Thurrock,25-64,,Coverage_LA,%,74.2407526904103
2019-20,G,East of England,00KG,E06000034,Thurrock,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AB,E09000002,Barking and Dagenham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AB,E09000002,Barking and Dagenham,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AB,E09000002,Barking and Dagenham,25-64,,Coverage_LA,%,67.4320380893872
2019-20,H,London,00AB,E09000002,Barking and Dagenham,25-64,,Eligible_Population_LA,Number,65110
2019-20,H,London,00AC,E09000003,Barnet,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AC,E09000003,Barnet,25-64,,Coverage_LA,%,64.1738895123484
2019-20,H,London,00AC,E09000003,Barnet,25-64,,Eligible_Population_LA,Number,125643
2019-20,H,London,00AC,E09000003,Barnet,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AD,E09000004,Bexley,25-64,,Coverage_LA,%,75.2568893040635
2019-20,H,London,00AD,E09000004,Bexley,25-64,,Eligible_Population_LA,Number,68512
2019-20,H,London,00AD,E09000004,Bexley,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AD,E09000004,Bexley,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AE,E09000005,Brent,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AE,E09000005,Brent,25-64,,Eligible_Population_LA,Number,118674
2019-20,H,London,00AE,E09000005,Brent,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AE,E09000005,Brent,25-64,,Coverage_LA,%,61.4405851323795
2019-20,H,London,00AF,E09000006,Bromley,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AF,E09000006,Bromley,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AF,E09000006,Bromley,25-64,,Coverage_LA,%,74.1523503481233
2019-20,H,London,00AF,E09000006,Bromley,25-64,,Eligible_Population_LA,Number,97092
2019-20,H,London,00AG,E09000007,Camden,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AG,E09000007,Camden,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AG,E09000007,Camden,25-64,,Coverage_LA,%,53.8872167641547
2019-20,H,London,00AG,E09000007,Camden,25-64,,Eligible_Population_LA,Number,88045
2019-20,H,London,00AH,E09000008,Croydon,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AH,E09000008,Croydon,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AH,E09000008,Croydon,25-64,,Coverage_LA,%,70.1299770338237
2019-20,H,London,00AH,E09000008,Croydon,25-64,,Eligible_Population_LA,Number,121483
2019-20,H,London,00AJ,E09000009,Ealing,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AJ,E09000009,Ealing,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AJ,E09000009,Ealing,25-64,,Coverage_LA,%,64.217845659164
2019-20,H,London,00AJ,E09000009,Ealing,25-64,,Eligible_Population_LA,Number,124400
2019-20,H,London,00AK,E09000010,Enfield,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AK,E09000010,Enfield,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AK,E09000010,Enfield,25-64,,Coverage_LA,%,69.4884012785066
2019-20,H,London,00AK,E09000010,Enfield,25-64,,Eligible_Population_LA,Number,101994
2019-20,H,London,00AL,E09000011,Greenwich,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AL,E09000011,Greenwich,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AL,E09000011,Greenwich,25-64,,Coverage_LA,%,67.8751686028804
2019-20,H,London,00AL,E09000011,Greenwich,25-64,,Eligible_Population_LA,Number,91932
2019-20,H,London,00AM,E09000012,Hackney and City of London,25-64,Data for City of London have been combined with Hackney to ensure the data are non-disclosive.,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AM,E09000012,Hackney and City of London,25-64,Data for City of London have been combined with Hackney to ensure the data are non-disclosive.,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AM,E09000012,Hackney and City of London,25-64,Data for City of London have been combined with Hackney to ensure the data are non-disclosive.,Coverage_LA,%,63.9637972200115
2019-20,H,London,00AM,E09000012,Hackney and City of London,25-64,Data for City of London have been combined with Hackney to ensure the data are non-disclosive.,Eligible_Population_LA,Number,108058
2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,25-64,,Coverage_LA,%,54.6640457469621
2019-20,H,London,00AN,E09000013,Hammersmith and Fulham,25-64,,Eligible_Population_LA,Number,78344
2019-20,H,London,00AP,E09000014,Haringey,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AP,E09000014,Haringey,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AP,E09000014,Haringey,25-64,,Coverage_LA,%,64.7907157909455
2019-20,H,London,00AP,E09000014,Haringey,25-64,,Eligible_Population_LA,Number,100127
2019-20,H,London,00AQ,E09000015,Harrow,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AQ,E09000015,Harrow,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AQ,E09000015,Harrow,25-64,,Coverage_LA,%,63.362796702751
2019-20,H,London,00AQ,E09000015,Harrow,25-64,,Eligible_Population_LA,Number,80552
2019-20,H,London,00AR,E09000016,Havering,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AR,E09000016,Havering,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AR,E09000016,Havering,25-64,,Coverage_LA,%,74.4788826909365
2019-20,H,London,00AR,E09000016,Havering,25-64,,Eligible_Population_LA,Number,71529
2019-20,H,London,00AS,E09000017,Hillingdon,25-64,,Coverage_LA,%,68.0496277915632
2019-20,H,London,00AS,E09000017,Hillingdon,25-64,,Eligible_Population_LA,Number,90675
2019-20,H,London,00AS,E09000017,Hillingdon,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AS,E09000017,Hillingdon,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AT,E09000018,Hounslow,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AT,E09000018,Hounslow,25-64,,Coverage_LA,%,64.0903400792823
2019-20,H,London,00AT,E09000018,Hounslow,25-64,,Eligible_Population_LA,Number,95860
2019-20,H,London,00AT,E09000018,Hounslow,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AU,E09000019,Islington,25-64,,Coverage_LA,%,59.438601061578
2019-20,H,London,00AU,E09000019,Islington,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AU,E09000019,Islington,25-64,,Eligible_Population_LA,Number,92127
2019-20,H,London,00AU,E09000019,Islington,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AW,E09000020,Kensington and Chelsea,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AW,E09000020,Kensington and Chelsea,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AW,E09000020,Kensington and Chelsea,25-64,,Coverage_LA,%,49.7635012214771
2019-20,H,London,00AW,E09000020,Kensington and Chelsea,25-64,,Eligible_Population_LA,Number,57717
2019-20,H,London,00AX,E09000021,Kingston upon Thames,25-64,,Coverage_LA,%,65.6774336610245
2019-20,H,London,00AX,E09000021,Kingston upon Thames,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AX,E09000021,Kingston upon Thames,25-64,,Eligible_Population_LA,Number,54116
2019-20,H,London,00AX,E09000021,Kingston upon Thames,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AY,E09000022,Lambeth,25-64,,Eligible_Population_LA,Number,131253
2019-20,H,London,00AY,E09000022,Lambeth,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AY,E09000022,Lambeth,25-64,,Coverage_LA,%,65.3470777810793
2019-20,H,London,00AY,E09000022,Lambeth,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00AZ,E09000023,Lewisham,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00AZ,E09000023,Lewisham,25-64,,Eligible_Population_LA,Number,106624
2019-20,H,London,00AZ,E09000023,Lewisham,25-64,,Coverage_LA,%,68.9028736494598
2019-20,H,London,00AZ,E09000023,Lewisham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BA,E09000024,Merton,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BA,E09000024,Merton,25-64,,Coverage_LA,%,65.7599913820963
2019-20,H,London,00BA,E09000024,Merton,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BA,E09000024,Merton,25-64,,Eligible_Population_LA,Number,74264
2019-20,H,London,00BB,E09000025,Newham,25-64,,Coverage_LA,%,62.6165398377262
2019-20,H,London,00BB,E09000025,Newham,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BB,E09000025,Newham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BB,E09000025,Newham,25-64,,Eligible_Population_LA,Number,119058
2019-20,H,London,00BC,E09000026,Redbridge,25-64,,Eligible_Population_LA,Number,95132
2019-20,H,London,00BC,E09000026,Redbridge,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BC,E09000026,Redbridge,25-64,,Coverage_LA,%,64.937139973931
2019-20,H,London,00BC,E09000026,Redbridge,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BD,E09000027,Richmond upon Thames,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BD,E09000027,Richmond upon Thames,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BD,E09000027,Richmond upon Thames,25-64,,Eligible_Population_LA,Number,64005
2019-20,H,London,00BD,E09000027,Richmond upon Thames,25-64,,Coverage_LA,%,69.5242559175065
2019-20,H,London,00BE,E09000028,Southwark,25-64,,Coverage_LA,%,64.9278878555061
2019-20,H,London,00BE,E09000028,Southwark,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BE,E09000028,Southwark,25-64,,Eligible_Population_LA,Number,118704
2019-20,H,London,00BE,E09000028,Southwark,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BF,E09000029,Sutton,25-64,,Eligible_Population_LA,Number,61016
2019-20,H,London,00BF,E09000029,Sutton,25-64,,Coverage_LA,%,73.3250295004589
2019-20,H,London,00BF,E09000029,Sutton,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BF,E09000029,Sutton,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BG,E09000030,Tower Hamlets,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BG,E09000030,Tower Hamlets,25-64,,Eligible_Population_LA,Number,111290
2019-20,H,London,00BG,E09000030,Tower Hamlets,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BG,E09000030,Tower Hamlets,25-64,,Coverage_LA,%,57.2054991463743
2019-20,H,London,00BH,E09000031,Waltham Forest,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BH,E09000031,Waltham Forest,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BH,E09000031,Waltham Forest,25-64,,Eligible_Population_LA,Number,94116
2019-20,H,London,00BH,E09000031,Waltham Forest,25-64,,Coverage_LA,%,67.6006205108589
2019-20,H,London,00BJ,E09000032,Wandsworth,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BJ,E09000032,Wandsworth,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BJ,E09000032,Wandsworth,25-64,,Eligible_Population_LA,Number,133893
2019-20,H,London,00BJ,E09000032,Wandsworth,25-64,,Coverage_LA,%,65.0310322421635
2019-20,H,London,00BK,E09000033,Westminster,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,H,London,00BK,E09000033,Westminster,25-64,,Coverage_REGION,%,64.7009898163318
2019-20,H,London,00BK,E09000033,Westminster,25-64,,Coverage_LA,%,50.4553862830347
2019-20,H,London,00BK,E09000033,Westminster,25-64,,Eligible_Population_LA,Number,84873
2019-20,A,North East,00EJ,E06000047,County Durham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00EJ,E06000047,County Durham,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00EJ,E06000047,County Durham,25-64,,Coverage_LA,%,77.093099621804
2019-20,A,North East,00EJ,E06000047,County Durham,25-64,,Eligible_Population_LA,Number,132471
2019-20,A,North East,00EH,E06000005,Darlington,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00EH,E06000005,Darlington,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00EH,E06000005,Darlington,25-64,,Coverage_LA,%,77.5366526346349
2019-20,A,North East,00EH,E06000005,Darlington,25-64,,Eligible_Population_LA,Number,27556
2019-20,A,North East,00CH,E08000037,Gateshead,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00CH,E08000037,Gateshead,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00CH,E08000037,Gateshead,25-64,,Coverage_LA,%,75.8498786570102
2019-20,A,North East,00CH,E08000037,Gateshead,25-64,,Eligible_Population_LA,Number,52331
2019-20,A,North East,00EB,E06000001,Hartlepool,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00EB,E06000001,Hartlepool,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00EB,E06000001,Hartlepool,25-64,,Coverage_LA,%,74.2602062201358
2019-20,A,North East,00EB,E06000001,Hartlepool,25-64,,Eligible_Population_LA,Number,23858
2019-20,A,North East,00EC,E06000002,Middlesbrough,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00EC,E06000002,Middlesbrough,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00EC,E06000002,Middlesbrough,25-64,,Coverage_LA,%,68.8277668631303
2019-20,A,North East,00EC,E06000002,Middlesbrough,25-64,,Eligible_Population_LA,Number,38175
2019-20,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Coverage_LA,%,68.1083513543919
2019-20,A,North East,00CJ,E08000021,Newcastle upon Tyne,25-64,,Eligible_Population_LA,Number,79999
2019-20,A,North East,00CK,E08000022,North Tyneside,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00CK,E08000022,North Tyneside,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00CK,E08000022,North Tyneside,25-64,,Coverage_LA,%,77.3064478647146
2019-20,A,North East,00CK,E08000022,North Tyneside,25-64,,Eligible_Population_LA,Number,55941
2019-20,A,North East,00EM,E06000057,Northumberland,25-64,,Eligible_Population_LA,Number,78895
2019-20,A,North East,00EM,E06000057,Northumberland,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00EM,E06000057,Northumberland,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00EM,E06000057,Northumberland,25-64,,Coverage_LA,%,78.4980036757716
2019-20,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Coverage_LA,%,77.0417764395935
2019-20,A,North East,00EE,E06000003,Redcar and Cleveland,25-64,,Eligible_Population_LA,Number,34541
2019-20,A,North East,00CL,E08000023,South Tyneside,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00CL,E08000023,South Tyneside,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00CL,E08000023,South Tyneside,25-64,,Coverage_LA,%,76.7406878617138
2019-20,A,North East,00CL,E08000023,South Tyneside,25-64,,Eligible_Population_LA,Number,39223
2019-20,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Coverage_LA,%,75.7323332017371
2019-20,A,North East,00EF,E06000004,Stockton-on-Tees,25-64,,Eligible_Population_LA,Number,50660
2019-20,A,North East,00CM,E08000024,Sunderland,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,A,North East,00CM,E08000024,Sunderland,25-64,,Coverage_REGION,%,75.4722387886017
2019-20,A,North East,00CM,E08000024,Sunderland,25-64,,Coverage_LA,%,77.1227309672176
2019-20,A,North East,00CM,E08000024,Sunderland,25-64,,Eligible_Population_LA,Number,73820
2019-20,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Eligible_Population_LA,Number,40183
2019-20,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00EX,E06000008,Blackburn with Darwen,25-64,,Coverage_LA,%,70.0619665032476
2019-20,B,North West,00EY,E06000009,Blackpool,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00EY,E06000009,Blackpool,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00EY,E06000009,Blackpool,25-64,,Coverage_LA,%,70.4098164723381
2019-20,B,North West,00EY,E06000009,Blackpool,25-64,,Eligible_Population_LA,Number,37651
2019-20,B,North West,00BL,E08000001,Bolton,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BL,E08000001,Bolton,25-64,,Coverage_LA,%,72.4667822068169
2019-20,B,North West,00BL,E08000001,Bolton,25-64,,Eligible_Population_LA,Number,77895
2019-20,B,North West,00BL,E08000001,Bolton,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BM,E08000002,Bury,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BM,E08000002,Bury,25-64,,Eligible_Population_LA,Number,52303
2019-20,B,North West,00BM,E08000002,Bury,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BM,E08000002,Bury,25-64,,Coverage_LA,%,73.7491157294992
2019-20,B,North West,00EQ,E06000049,Cheshire East,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00EQ,E06000049,Cheshire East,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00EQ,E06000049,Cheshire East,25-64,,Coverage_LA,%,76.7780119354775
2019-20,B,North West,00EQ,E06000049,Cheshire East,25-64,,Eligible_Population_LA,Number,101546
2019-20,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_LA,%,76.5622453303778
2019-20,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Eligible_Population_LA,Number,92031
2019-20,B,North West,00EW,E06000050,Cheshire West and Chester,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,16,E10000006,Cumbria,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,16,E10000006,Cumbria,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,16,E10000006,Cumbria,25-64,,Coverage_LA,%,78.8837924161283
2019-20,B,North West,16,E10000006,Cumbria,25-64,,Eligible_Population_LA,Number,124923
2019-20,B,North West,00ET,E06000006,Halton,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00ET,E06000006,Halton,25-64,,Coverage_LA,%,73.7719654352491
2019-20,B,North West,00ET,E06000006,Halton,25-64,,Eligible_Population_LA,Number,34486
2019-20,B,North West,00ET,E06000006,Halton,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BX,E08000011,Knowsley,25-64,,Coverage_LA,%,74.266979793987
2019-20,B,North West,00BX,E08000011,Knowsley,25-64,,Eligible_Population_LA,Number,43007
2019-20,B,North West,30,E10000017,Lancashire,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,30,E10000017,Lancashire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,30,E10000017,Lancashire,25-64,,Coverage_LA,%,74.565689034307
2019-20,B,North West,30,E10000017,Lancashire,25-64,,Eligible_Population_LA,Number,312967
2019-20,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BY,E08000012,Liverpool,25-64,,Coverage_LA,%,66.9665895295622
2019-20,B,North West,00BY,E08000012,Liverpool,25-64,,Eligible_Population_LA,Number,135257
2019-20,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BN,E08000003,Manchester,25-64,,Eligible_Population_LA,Number,163704
2019-20,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_LA,%,63.3997947515027
2019-20,B,North West,00BN,E08000003,Manchester,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BP,E08000004,Oldham,25-64,,Coverage_LA,%,72.2888656307865
2019-20,B,North West,00BP,E08000004,Oldham,25-64,,Eligible_Population_LA,Number,62105
2019-20,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BQ,E08000005,Rochdale,25-64,,Coverage_LA,%,74.6107985557142
2019-20,B,North West,00BQ,E08000005,Rochdale,25-64,,Eligible_Population_LA,Number,59545
2019-20,B,North West,00BR,E08000006,Salford,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BR,E08000006,Salford,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BR,E08000006,Salford,25-64,,Coverage_LA,%,69.176743868279
2019-20,B,North West,00BR,E08000006,Salford,25-64,,Eligible_Population_LA,Number,73185
2019-20,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00CA,E08000014,Sefton,25-64,,Coverage_LA,%,73.9548280780469
2019-20,B,North West,00CA,E08000014,Sefton,25-64,,Eligible_Population_LA,Number,72213
2019-20,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BZ,E08000013,St. Helens,25-64,,Coverage_LA,%,75.2479285622289
2019-20,B,North West,00BZ,E08000013,St. Helens,25-64,,Eligible_Population_LA,Number,46586
2019-20,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_LA,%,78.2204414877533
2019-20,B,North West,00BS,E08000007,Stockport,25-64,,Eligible_Population_LA,Number,79368
2019-20,B,North West,00BS,E08000007,Stockport,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BT,E08000008,Tameside,25-64,,Coverage_LA,%,73.961596519989
2019-20,B,North West,00BT,E08000008,Tameside,25-64,,Eligible_Population_LA,Number,61609
2019-20,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BU,E08000009,Trafford,25-64,,Coverage_LA,%,76.5765490244052
2019-20,B,North West,00BU,E08000009,Trafford,25-64,,Eligible_Population_LA,Number,65396
2019-20,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00EU,E06000007,Warrington,25-64,,Coverage_LA,%,76.5891007885962
2019-20,B,North West,00EU,E06000007,Warrington,25-64,,Eligible_Population_LA,Number,56683
2019-20,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00BW,E08000010,Wigan,25-64,,Coverage_LA,%,76.5081052351847
2019-20,B,North West,00BW,E08000010,Wigan,25-64,,Eligible_Population_LA,Number,82786
2019-20,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_REGION,%,73.3475386158271
2019-20,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_LA,%,74.4531547845977
2019-20,B,North West,00CB,E08000015,Wirral,25-64,,Eligible_Population_LA,Number,83936
2019-20,B,North West,00CB,E08000015,Wirral,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Coverage_LA,%,76.6513599434829
2019-20,J,South East,00MA,E06000036,Bracknell Forest,25-64,,Eligible_Population_LA,Number,33972
2019-20,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Coverage_LA,%,67.630650775721
2019-20,J,South East,00ML,E06000043,Brighton and Hove,25-64,,Eligible_Population_LA,Number,86758
2019-20,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_ENGLAND,%,72.1763696841112
2019-20,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_REGION,%,73.371187059832
2019-20,J,South East,11,E10000002,Buckinghamshire,25-64,,Coverage_LA,%,74.5411687763138
