Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,%,Biopsy_informed_within8wks_All_Ages,97.5409836065574000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,St Albans City Hospital,%,NonDiagBiop_CINorWorse_All_Ages,85.0000000000000000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,Number,All_referrals_All_Ages,830
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,No_procedure_All_Ages,48.6746987951807000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Procedure_used_All_Ages,51.3253012048193000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Diagnostic_biopsy_All_Ages,48.5542168674699000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Excision_All_Ages,2.6506024096385500000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Ablation_with_biopsy_All_Ages,0.1204819277108430000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,Biopsy_informed_within8wks_All_Ages,97.8813559322034000000
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R6,East of England,RWG,West Hertfordshire Hospitals NHS Trust,Watford General Hospital,%,NonDiagBiop_CINorWorse_All_Ages,85.0000000000000000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,Number,All_referrals_All_Ages,1796
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,No_procedure_All_Ages,58.6859688195991000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Procedure_used_All_Ages,41.3140311804009000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Diagnostic_biopsy_All_Ages,27.1714922048998000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Excision_All_Ages,12.9175946547884000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Ablation_without_biopsy_All_Ages,0.1670378619153670000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Other_All_Ages,1.0579064587973300000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R6,East of England,RWH,East and North Hertfordshire NHS Trust,Lister Hospital,%,NonDiagBiop_CINorWorse_All_Ages,87.5000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,Number,All_referrals_All_Ages,1299
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,No_procedure_All_Ages,38.2602001539646000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Procedure_used_All_Ages,61.7397998460354000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Diagnostic_biopsy_All_Ages,56.6589684372594000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Excision_All_Ages,5.0808314087759800000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Newham University Hospital,%,NonDiagBiop_CINorWorse_All_Ages,92.5000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,Number,All_referrals_All_Ages,1789
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,No_procedure_All_Ages,48.5187255449972000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Procedure_used_All_Ages,51.4812744550028000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Diagnostic_biopsy_All_Ages,44.3823365008385000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Excision_All_Ages,3.2420346562325300000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Other_All_Ages,3.8569032979318100000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,The Royal London Hospital,%,NonDiagBiop_CINorWorse_All_Ages,75.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,Number,All_referrals_All_Ages,1333
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,No_procedure_All_Ages,45.8364591147787000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Procedure_used_All_Ages,54.1635408852213000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Diagnostic_biopsy_All_Ages,46.8867216804201000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Excision_All_Ages,0.0750187546886722000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Ablation_without_biopsy_All_Ages,0.0750187546886722000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Other_All_Ages,7.1267816954238600000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,Biopsy_informed_within8wks_All_Ages,99.7506234413965000000
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,R1H,Barts Health NHS Trust,Whipps Cross University Hospital,%,NonDiagBiop_CINorWorse_All_Ages,62.5000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,Number,All_referrals_All_Ages,849
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,No_procedure_All_Ages,22.1436984687868000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Procedure_used_All_Ages,77.8563015312132000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Diagnostic_biopsy_All_Ages,76.2073027090695000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Excision_All_Ages,0.1177856301531210000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Other_All_Ages,1.5312131919905800000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,Biopsy_informed_within8wks_All_Ages,97.1938775510204000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Ealing Hospital,%,NonDiagBiop_CINorWorse_All_Ages,70.0000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,Number,All_referrals_All_Ages,1570
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,No_procedure_All_Ages,26.8789808917197000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Procedure_used_All_Ages,73.1210191082803000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Diagnostic_biopsy_All_Ages,70.1273885350318000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Excision_All_Ages,0.2547770700636940000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Ablation_without_biopsy_All_Ages,0.0636942675159236000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Other_All_Ages,2.6751592356687900000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,R1K,London North West University Healthcare NHS Trust,Northwick Park Hospital,%,NonDiagBiop_CINorWorse_All_Ages,72.5000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,Number,All_referrals_All_Ages,1239
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,No_procedure_All_Ages,62.4697336561743000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Procedure_used_All_Ages,37.5302663438257000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Diagnostic_biopsy_All_Ages,36.2389023405973000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Excision_All_Ages,0.4035512510088780000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Other_All_Ages,0.8878127522195320000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Barnet Hospital,%,NonDiagBiop_CINorWorse_All_Ages,87.5000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,Number,All_referrals_All_Ages,1206
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,No_procedure_All_Ages,61.2769485903814000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Procedure_used_All_Ages,38.7230514096186000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Diagnostic_biopsy_All_Ages,35.4892205638474000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Excision_All_Ages,0.4975124378109450000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Ablation_without_biopsy_All_Ages,0.0829187396351575000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Other_All_Ages,2.6533996683250400000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,Biopsy_informed_within8wks_All_Ages,99.0196078431373000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,Chase Farm Hospital,%,NonDiagBiop_CINorWorse_All_Ages,80.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,Number,All_referrals_All_Ages,1244
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,No_procedure_All_Ages,48.4726688102894000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Procedure_used_All_Ages,51.5273311897106000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Diagnostic_biopsy_All_Ages,50.5627009646302000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Excision_All_Ages,0.4823151125401930000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Ablation_without_biopsy_All_Ages,0.1607717041800640000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Ablation_with_biopsy_All_Ages,0.0803858520900322000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Other_All_Ages,0.2411575562700970000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,Biopsy_informed_within8wks_All_Ages,99.3355481727575000000
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,%,NonDiagBiop_CINorWorse_All_Ages,95.0000000000000000000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,Number,All_referrals_All_Ages,1418
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,No_procedure_All_Ages,35.8956276445698000000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Procedure_used_All_Ages,64.1043723554302000000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Diagnostic_biopsy_All_Ages,62.5528913963329000000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Excision_All_Ages,0.4231311706629060000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Ablation_with_biopsy_All_Ages,0.0705218617771509000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Other_All_Ages,1.0578279266572600000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,NonDiagBiop_CINorWorse_All_Ages,87.5000000000000000000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Number,All_referrals_All_Ages,1164
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,No_procedure_All_Ages,50.0859106529210000000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Procedure_used_All_Ages,49.9140893470790000000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Diagnostic_biopsy_All_Ages,47.2508591065292000000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Excision_All_Ages,0.9450171821305840000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Ablation_without_biopsy_All_Ages,1.6323024054982800000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Ablation_with_biopsy_All_Ages,0.0859106529209622000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,NonDiagBiop_CINorWorse_All_Ages,80.0000000000000000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Number,All_referrals_All_Ages,1650
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,No_procedure_All_Ages,64.0606060606061000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Procedure_used_All_Ages,35.9393939393939000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Diagnostic_biopsy_All_Ages,35.6969696969697000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Excision_All_Ages,0.0606060606060606000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Other_All_Ages,0.1818181818181820000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Biopsy_informed_within8wks_All_Ages,98.2507288629738000000
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,NonDiagBiop_CINorWorse_All_Ages,95.0000000000000000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,Number,All_referrals_All_Ages,2316
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,No_procedure_All_Ages,72.6683937823834000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Procedure_used_All_Ages,27.3316062176166000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Diagnostic_biopsy_All_Ages,26.8566493955095000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Excision_All_Ages,0.4749568221070810000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Biopsy_informed_within8wks_All_Ages,94.8051948051948000000
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,NonDiagBiop_CINorWorse_All_Ages,85.0000000000000000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Number,All_referrals_All_Ages,2808
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,No_procedure_All_Ages,44.2663817663818000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Procedure_used_All_Ages,55.7336182336182000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Diagnostic_biopsy_All_Ages,53.4900284900285000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Excision_All_Ages,0.3917378917378920000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Other_All_Ages,1.8518518518518500000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Biopsy_informed_within8wks_All_Ages,98.3796296296296000000
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,NonDiagBiop_CINorWorse_All_Ages,90.0000000000000000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Number,All_referrals_All_Ages,777
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,No_procedure_All_Ages,50.1930501930502000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Procedure_used_All_Ages,49.8069498069498000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Diagnostic_biopsy_All_Ages,47.4903474903475000000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Excision_All_Ages,0.2574002574002570000
26b,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
