Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Unit,Indicator,Value
12,2019-20,H,London,00BD,E09000027,Richmond upon Thames,%,Severe_dyskaryosis_or_worse_25to64,0.400512656
12,2019-20,H,London,00BE,E09000028,Southwark,Number,Eligible_Population_25to64,118839
12,2019-20,H,London,00BE,E09000028,Southwark,Number,Number_Screened_25to64,22767
12,2019-20,H,London,00BE,E09000028,Southwark,%,Borderline_changes_25to64,2.244476655
12,2019-20,H,London,00BE,E09000028,Southwark,%,Low_Grade_dyskaryosis_25to64,3.496288488
12,2019-20,H,London,00BE,E09000028,Southwark,%,Moderate_dyskaryosis_25to64,0.531470989
12,2019-20,H,London,00BE,E09000028,Southwark,%,Negative_25to64,93.37637809
12,2019-20,H,London,00BE,E09000028,Southwark,%,Severe_dyskaryosis_or_worse_25to64,0.351385778
12,2019-20,H,London,00BF,E09000029,Sutton,Number,Eligible_Population_25to64,60992
12,2019-20,H,London,00BF,E09000029,Sutton,Number,Number_Screened_25to64,11977
12,2019-20,H,London,00BF,E09000029,Sutton,%,Borderline_changes_25to64,2.621691576
12,2019-20,H,London,00BF,E09000029,Sutton,%,Low_Grade_dyskaryosis_25to64,2.070635384
12,2019-20,H,London,00BF,E09000029,Sutton,%,Moderate_dyskaryosis_25to64,0.359021458
12,2019-20,H,London,00BF,E09000029,Sutton,%,Negative_25to64,94.53953411
12,2019-20,H,London,00BF,E09000029,Sutton,%,Severe_dyskaryosis_or_worse_25to64,0.409117475
12,2019-20,H,London,00BG,E09000030,Tower Hamlets,Number,Eligible_Population_25to64,111411
12,2019-20,H,London,00BG,E09000030,Tower Hamlets,Number,Number_Screened_25to64,19586
12,2019-20,H,London,00BG,E09000030,Tower Hamlets,%,Borderline_changes_25to64,3.160420709
12,2019-20,H,London,00BG,E09000030,Tower Hamlets,%,Low_Grade_dyskaryosis_25to64,3.277851527
12,2019-20,H,London,00BG,E09000030,Tower Hamlets,%,Moderate_dyskaryosis_25to64,0.525885837
12,2019-20,H,London,00BG,E09000030,Tower Hamlets,%,Negative_25to64,92.70397223
12,2019-20,H,London,00BG,E09000030,Tower Hamlets,%,Severe_dyskaryosis_or_worse_25to64,0.331869703
12,2019-20,H,London,00BH,E09000031,Waltham Forest,Number,Eligible_Population_25to64,94185
12,2019-20,H,London,00BH,E09000031,Waltham Forest,Number,Number_Screened_25to64,18588
12,2019-20,H,London,00BH,E09000031,Waltham Forest,%,Borderline_changes_25to64,2.86744136
12,2019-20,H,London,00BH,E09000031,Waltham Forest,%,Low_Grade_dyskaryosis_25to64,2.189584678
12,2019-20,H,London,00BH,E09000031,Waltham Forest,%,Moderate_dyskaryosis_25to64,0.532601679
12,2019-20,H,London,00BH,E09000031,Waltham Forest,%,Negative_25to64,93.95308801
12,2019-20,H,London,00BH,E09000031,Waltham Forest,%,Severe_dyskaryosis_or_worse_25to64,0.457284269
12,2019-20,H,London,00BJ,E09000032,Wandsworth,Number,Eligible_Population_25to64,134018
12,2019-20,H,London,00BJ,E09000032,Wandsworth,Number,Number_Screened_25to64,26196
12,2019-20,H,London,00BJ,E09000032,Wandsworth,%,Borderline_changes_25to64,2.111009314
12,2019-20,H,London,00BJ,E09000032,Wandsworth,%,Low_Grade_dyskaryosis_25to64,4.420522217
12,2019-20,H,London,00BJ,E09000032,Wandsworth,%,Moderate_dyskaryosis_25to64,0.500076348
12,2019-20,H,London,00BJ,E09000032,Wandsworth,%,Negative_25to64,92.51030692
12,2019-20,H,London,00BJ,E09000032,Wandsworth,%,Severe_dyskaryosis_or_worse_25to64,0.458085204
12,2019-20,H,London,00BK,E09000033,Westminster,Number,Eligible_Population_25to64,85032
12,2019-20,H,London,00BK,E09000033,Westminster,Number,Number_Screened_25to64,12931
12,2019-20,H,London,00BK,E09000033,Westminster,%,Borderline_changes_25to64,3.619209651
12,2019-20,H,London,00BK,E09000033,Westminster,%,Low_Grade_dyskaryosis_25to64,3.88987704
12,2019-20,H,London,00BK,E09000033,Westminster,%,Moderate_dyskaryosis_25to64,0.464001237
12,2019-20,H,London,00BK,E09000033,Westminster,%,Negative_25to64,91.75624468
12,2019-20,H,London,00BK,E09000033,Westminster,%,Severe_dyskaryosis_or_worse_25to64,0.270667388
12,2019-20,H,London,H,H,London,Number,Eligible_Population_25to64,3028903
12,2019-20,H,London,H,H,London,Number,Number_Screened_25to64,572727
12,2019-20,H,London,H,H,London,%,Borderline_changes_25to64,2.30144554
12,2019-20,H,London,H,H,London,%,Low_Grade_dyskaryosis_25to64,2.992874441
12,2019-20,H,London,H,H,London,%,Moderate_dyskaryosis_25to64,0.483301817
12,2019-20,H,London,H,H,London,%,Negative_25to64,93.83056849
12,2019-20,H,London,H,H,London,%,Severe_dyskaryosis_or_worse_25to64,0.39180971
12,2019-20,J,South East,00LC,E06000035,Medway,Number,Eligible_Population_25to64,73545
12,2019-20,J,South East,00LC,E06000035,Medway,Number,Number_Screened_25to64,15026
12,2019-20,J,South East,00LC,E06000035,Medway,%,Borderline_changes_25to64,1.484094237
12,2019-20,J,South East,00LC,E06000035,Medway,%,Low_Grade_dyskaryosis_25to64,2.149607347
12,2019-20,J,South East,00LC,E06000035,Medway,%,Moderate_dyskaryosis_25to64,0.452548915
12,2019-20,J,South East,00LC,E06000035,Medway,%,Negative_25to64,95.28816718
12,2019-20,J,South East,00LC,E06000035,Medway,%,Severe_dyskaryosis_or_worse_25to64,0.625582324
12,2019-20,J,South East,00MA,E06000036,Bracknell Forest,Number,Eligible_Population_25to64,33981
12,2019-20,J,South East,00MA,E06000036,Bracknell Forest,Number,Number_Screened_25to64,7252
12,2019-20,J,South East,00MA,E06000036,Bracknell Forest,%,Borderline_changes_25to64,1.309983453
12,2019-20,J,South East,00MA,E06000036,Bracknell Forest,%,Low_Grade_dyskaryosis_25to64,2.592388307
12,2019-20,J,South East,00MA,E06000036,Bracknell Forest,%,Moderate_dyskaryosis_25to64,0.496414782
12,2019-20,J,South East,00MA,E06000036,Bracknell Forest,%,Negative_25to64,95.25648097
12,2019-20,J,South East,00MA,E06000036,Bracknell Forest,%,Severe_dyskaryosis_or_worse_25to64,0.344732488
12,2019-20,J,South East,00MB,E06000037,West Berkshire,Number,Eligible_Population_25to64,42877
12,2019-20,J,South East,00MB,E06000037,West Berkshire,Number,Number_Screened_25to64,8865
12,2019-20,J,South East,00MB,E06000037,West Berkshire,%,Borderline_changes_25to64,1.477721376
12,2019-20,J,South East,00MB,E06000037,West Berkshire,%,Low_Grade_dyskaryosis_25to64,2.571912014
12,2019-20,J,South East,00MB,E06000037,West Berkshire,%,Moderate_dyskaryosis_25to64,0.428652002
12,2019-20,J,South East,00MB,E06000037,West Berkshire,%,Negative_25to64,95.05922166
12,2019-20,J,South East,00MB,E06000037,West Berkshire,%,Severe_dyskaryosis_or_worse_25to64,0.46249295
12,2019-20,J,South East,00MC,E06000038,Reading,Number,Eligible_Population_25to64,53351
12,2019-20,J,South East,00MC,E06000038,Reading,Number,Number_Screened_25to64,10001
12,2019-20,J,South East,00MC,E06000038,Reading,%,Borderline_changes_25to64,1.489851015
12,2019-20,J,South East,00MC,E06000038,Reading,%,Low_Grade_dyskaryosis_25to64,2.949705029
12,2019-20,J,South East,00MC,E06000038,Reading,%,Moderate_dyskaryosis_25to64,0.439956004
12,2019-20,J,South East,00MC,E06000038,Reading,%,Negative_25to64,94.60053995
12,2019-20,J,South East,00MC,E06000038,Reading,%,Severe_dyskaryosis_or_worse_25to64,0.519948005
12,2019-20,J,South East,00MD,E06000039,Slough,Number,Eligible_Population_25to64,46891
12,2019-20,J,South East,00MD,E06000039,Slough,Number,Number_Screened_25to64,9410
12,2019-20,J,South East,00MD,E06000039,Slough,%,Borderline_changes_25to64,1.360255048
12,2019-20,J,South East,00MD,E06000039,Slough,%,Low_Grade_dyskaryosis_25to64,2.284803401
12,2019-20,J,South East,00MD,E06000039,Slough,%,Moderate_dyskaryosis_25to64,0.382571732
12,2019-20,J,South East,00MD,E06000039,Slough,%,Negative_25to64,95.65356004
12,2019-20,J,South East,00MD,E06000039,Slough,%,Severe_dyskaryosis_or_worse_25to64,0.318809777
12,2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,Number,Eligible_Population_25to64,43396
12,2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,Number,Number_Screened_25to64,8758
12,2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,%,Borderline_changes_25to64,1.484357159
12,2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,%,Low_Grade_dyskaryosis_25to64,2.386389587
12,2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,%,Moderate_dyskaryosis_25to64,0.422470884
12,2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,%,Negative_25to64,95.32998401
12,2019-20,J,South East,00ME,E06000040,Windsor and Maidenhead,%,Severe_dyskaryosis_or_worse_25to64,0.376798356
12,2019-20,J,South East,00MF,E06000041,Wokingham,Number,Eligible_Population_25to64,47881
12,2019-20,J,South East,00MF,E06000041,Wokingham,Number,Number_Screened_25to64,9698
12,2019-20,J,South East,00MF,E06000041,Wokingham,%,Borderline_changes_25to64,1.515776449
12,2019-20,J,South East,00MF,E06000041,Wokingham,%,Low_Grade_dyskaryosis_25to64,2.021035265
12,2019-20,J,South East,00MF,E06000041,Wokingham,%,Moderate_dyskaryosis_25to64,0.360899154
12,2019-20,J,South East,00MF,E06000041,Wokingham,%,Negative_25to64,95.70014436
12,2019-20,J,South East,00MF,E06000041,Wokingham,%,Severe_dyskaryosis_or_worse_25to64,0.402144772
12,2019-20,J,South East,00ML,E06000043,Brighton and Hove,Number,Eligible_Population_25to64,86800
12,2019-20,J,South East,00ML,E06000043,Brighton and Hove,Number,Number_Screened_25to64,16418
12,2019-20,J,South East,00ML,E06000043,Brighton and Hove,%,Borderline_changes_25to64,2.058716043
12,2019-20,J,South East,00ML,E06000043,Brighton and Hove,%,Low_Grade_dyskaryosis_25to64,3.313436472
12,2019-20,J,South East,00ML,E06000043,Brighton and Hove,%,Moderate_dyskaryosis_25to64,0.517724449
12,2019-20,J,South East,00ML,E06000043,Brighton and Hove,%,Negative_25to64,93.4888537
12,2019-20,J,South East,00ML,E06000043,Brighton and Hove,%,Severe_dyskaryosis_or_worse_25to64,0.621269339
12,2019-20,J,South East,11,E10000002,Buckinghamshire,Number,Eligible_Population_25to64,146821
12,2019-20,J,South East,11,E10000002,Buckinghamshire,Number,Number_Screened_25to64,30259
12,2019-20,J,South East,11,E10000002,Buckinghamshire,%,Borderline_changes_25to64,2.435638983
12,2019-20,J,South East,11,E10000002,Buckinghamshire,%,Low_Grade_dyskaryosis_25to64,2.984236095
12,2019-20,J,South East,11,E10000002,Buckinghamshire,%,Moderate_dyskaryosis_25to64,0.472586668
12,2019-20,J,South East,11,E10000002,Buckinghamshire,%,Negative_25to64,93.6547804
12,2019-20,J,South East,11,E10000002,Buckinghamshire,%,Severe_dyskaryosis_or_worse_25to64,0.452757857
12,2019-20,J,South East,21,E10000011,East Sussex,Number,Eligible_Population_25to64,136468
12,2019-20,J,South East,21,E10000011,East Sussex,Number,Number_Screened_25to64,27461
12,2019-20,J,South East,21,E10000011,East Sussex,%,Borderline_changes_25to64,1.91544372
12,2019-20,J,South East,21,E10000011,East Sussex,%,Low_Grade_dyskaryosis_25to64,2.51265431
12,2019-20,J,South East,21,E10000011,East Sussex,%,Moderate_dyskaryosis_25to64,0.353228215
12,2019-20,J,South East,21,E10000011,East Sussex,%,Negative_25to64,94.60325553
12,2019-20,J,South East,21,E10000011,East Sussex,%,Severe_dyskaryosis_or_worse_25to64,0.615418229
12,2019-20,J,South East,29,E10000016,Kent,Number,Eligible_Population_25to64,402706
12,2019-20,J,South East,29,E10000016,Kent,Number,Number_Screened_25to64,84386
12,2019-20,J,South East,29,E10000016,Kent,%,Borderline_changes_25to64,1.709999289
12,2019-20,J,South East,29,E10000016,Kent,%,Low_Grade_dyskaryosis_25to64,2.230227763
12,2019-20,J,South East,29,E10000016,Kent,%,Moderate_dyskaryosis_25to64,0.489417676
12,2019-20,J,South East,29,E10000016,Kent,%,Negative_25to64,95.05723698
12,2019-20,J,South East,29,E10000016,Kent,%,Severe_dyskaryosis_or_worse_25to64,0.51311829
12,2019-20,J,South East,43,E10000030,Surrey,Number,Eligible_Population_25to64,328433
12,2019-20,J,South East,43,E10000030,Surrey,Number,Number_Screened_25to64,66435
12,2019-20,J,South East,43,E10000030,Surrey,%,Borderline_changes_25to64,1.542861444
12,2019-20,J,South East,43,E10000030,Surrey,%,Low_Grade_dyskaryosis_25to64,2.391811545
12,2019-20,J,South East,43,E10000030,Surrey,%,Moderate_dyskaryosis_25to64,0.456084895
12,2019-20,J,South East,43,E10000030,Surrey,%,Negative_25to64,95.16820953
12,2019-20,J,South East,43,E10000030,Surrey,%,Severe_dyskaryosis_or_worse_25to64,0.441032588
12,2019-20,J,South East,45,E10000032,West Sussex,Number,Eligible_Population_25to64,224611
12,2019-20,J,South East,45,E10000032,West Sussex,Number,Number_Screened_25to64,45236
12,2019-20,J,South East,45,E10000032,West Sussex,%,Borderline_changes_25to64,1.799451764
12,2019-20,J,South East,45,E10000032,West Sussex,%,Low_Grade_dyskaryosis_25to64,2.35210894
12,2019-20,J,South East,45,E10000032,West Sussex,%,Moderate_dyskaryosis_25to64,0.294013617
12,2019-20,J,South East,45,E10000032,West Sussex,%,Negative_25to64,95.04598108
12,2019-20,J,South East,45,E10000032,West Sussex,%,Severe_dyskaryosis_or_worse_25to64,0.508444602
12,2019-20,J,South East,J,J,South East,Number,Eligible_Population_25to64,1667761
12,2019-20,J,South East,J,J,South East,Number,Number_Screened_25to64,339205
12,2019-20,J,South East,J,J,South East,%,Borderline_changes_25to64,1.735233856
12,2019-20,J,South East,J,J,South East,%,Low_Grade_dyskaryosis_25to64,2.454562875
12,2019-20,J,South East,J,J,South East,%,Moderate_dyskaryosis_25to64,0.432776639
12,2019-20,J,South East,J,J,South East,%,Negative_25to64,94.88274053
12,2019-20,J,South East,J,J,South East,%,Severe_dyskaryosis_or_worse_25to64,0.494686104
12,2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,Number,Eligible_Population_25to64,48737
12,2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,Number,Number_Screened_25to64,10434
12,2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,%,Borderline_changes_25to64,1.418439716
12,2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,%,Low_Grade_dyskaryosis_25to64,1.543032394
12,2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,%,Moderate_dyskaryosis_25to64,0.680467702
12,2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,%,Negative_25to64,96.02261836
12,2019-20,K,South West,00HA,E06000022,Bath and North East Somerset,%,Severe_dyskaryosis_or_worse_25to64,0.335441825
12,2019-20,K,South West,00HB,E06000023,Bristol,Number,Eligible_Population_25to64,137835
12,2019-20,K,South West,00HB,E06000023,Bristol,Number,Number_Screened_25to64,31076
12,2019-20,K,South West,00HB,E06000023,Bristol,%,Borderline_changes_25to64,1.663663277
12,2019-20,K,South West,00HB,E06000023,Bristol,%,Low_Grade_dyskaryosis_25to64,2.683743081
12,2019-20,K,South West,00HB,E06000023,Bristol,%,Moderate_dyskaryosis_25to64,0.855966019
12,2019-20,K,South West,00HB,E06000023,Bristol,%,Negative_25to64,94.1433904
12,2019-20,K,South West,00HB,E06000023,Bristol,%,Severe_dyskaryosis_or_worse_25to64,0.653237225
12,2019-20,K,South West,00HC,E06000024,North Somerset,Number,Eligible_Population_25to64,55003
12,2019-20,K,South West,00HC,E06000024,North Somerset,Number,Number_Screened_25to64,12186
12,2019-20,K,South West,00HC,E06000024,North Somerset,%,Borderline_changes_25to64,1.255539143
12,2019-20,K,South West,00HC,E06000024,North Somerset,%,Low_Grade_dyskaryosis_25to64,2.076152962
12,2019-20,K,South West,00HC,E06000024,North Somerset,%,Moderate_dyskaryosis_25to64,0.689315608
12,2019-20,K,South West,00HC,E06000024,North Somerset,%,Negative_25to64,95.42918103
12,2019-20,K,South West,00HC,E06000024,North Somerset,%,Severe_dyskaryosis_or_worse_25to64,0.549811259
12,2019-20,K,South West,00HD,E06000025,South Gloucestershire,Number,Eligible_Population_25to64,75631
12,2019-20,K,South West,00HD,E06000025,South Gloucestershire,Number,Number_Screened_25to64,17573
12,2019-20,K,South West,00HD,E06000025,South Gloucestershire,%,Borderline_changes_25to64,1.576281796
12,2019-20,K,South West,00HD,E06000025,South Gloucestershire,%,Low_Grade_dyskaryosis_25to64,2.111193308
12,2019-20,K,South West,00HD,E06000025,South Gloucestershire,%,Moderate_dyskaryosis_25to64,0.694246856
12,2019-20,K,South West,00HD,E06000025,South Gloucestershire,%,Negative_25to64,95.0093894
12,2019-20,K,South West,00HD,E06000025,South Gloucestershire,%,Severe_dyskaryosis_or_worse_25to64,0.608888636
12,2019-20,K,South West,00HE,E06000052,Cornwall (inc. Isles of Scilly),Number,Eligible_Population_25to64,141479
12,2019-20,K,South West,00HE,E06000052,Cornwall (inc. Isles of Scilly),Number,Number_Screened_25to64,29452
12,2019-20,K,South West,00HE,E06000052,Cornwall (inc. Isles of Scilly),%,Borderline_changes_25to64,1.33097922
12,2019-20,K,South West,00HE,E06000052,Cornwall (inc. Isles of Scilly),%,Low_Grade_dyskaryosis_25to64,2.030422382
12,2019-20,K,South West,00HE,E06000052,Cornwall (inc. Isles of Scilly),%,Moderate_dyskaryosis_25to64,0.668884965
12,2019-20,K,South West,00HE,E06000052,Cornwall (inc. Isles of Scilly),%,Negative_25to64,95.39250306
12,2019-20,K,South West,00HE,E06000052,Cornwall (inc. Isles of Scilly),%,Severe_dyskaryosis_or_worse_25to64,0.577210376
12,2019-20,K,South West,00HG,E06000026,Plymouth,Number,Eligible_Population_25to64,66838
12,2019-20,K,South West,00HG,E06000026,Plymouth,Number,Number_Screened_25to64,14119
12,2019-20,K,South West,00HG,E06000026,Plymouth,%,Borderline_changes_25to64,1.317373752
12,2019-20,K,South West,00HG,E06000026,Plymouth,%,Low_Grade_dyskaryosis_25to64,2.146044337
12,2019-20,K,South West,00HG,E06000026,Plymouth,%,Moderate_dyskaryosis_25to64,0.658686876
12,2019-20,K,South West,00HG,E06000026,Plymouth,%,Negative_25to64,95.17671223
12,2019-20,K,South West,00HG,E06000026,Plymouth,%,Severe_dyskaryosis_or_worse_25to64,0.701182803
12,2019-20,K,South West,00HH,E06000027,Torbay,Number,Eligible_Population_25to64,33486
12,2019-20,K,South West,00HH,E06000027,Torbay,Number,Number_Screened_25to64,6815
12,2019-20,K,South West,00HH,E06000027,Torbay,%,Borderline_changes_25to64,1.628760088
12,2019-20,K,South West,00HH,E06000027,Torbay,%,Low_Grade_dyskaryosis_25to64,2.714600147
12,2019-20,K,South West,00HH,E06000027,Torbay,%,Moderate_dyskaryosis_25to64,0.821716801
12,2019-20,K,South West,00HH,E06000027,Torbay,%,Negative_25to64,94.01320616
12,2019-20,K,South West,00HH,E06000027,Torbay,%,Severe_dyskaryosis_or_worse_25to64,0.821716801
12,2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",Number,Eligible_Population_25to64,104280
12,2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",Number,Number_Screened_25to64,21794
12,2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",%,Borderline_changes_25to64,1.303110948
12,2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",%,Low_Grade_dyskaryosis_25to64,2.541984032
12,2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",%,Moderate_dyskaryosis_25to64,0.646967055
12,2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",%,Negative_25to64,94.99862347
12,2019-20,K,South West,00HQ,E06000058,"Bournemouth, Christchurch and Poole",%,Severe_dyskaryosis_or_worse_25to64,0.50931449
12,2019-20,K,South West,00HR,E06000059,Dorset,Number,Eligible_Population_25to64,87961
12,2019-20,K,South West,00HR,E06000059,Dorset,Number,Number_Screened_25to64,18524
12,2019-20,K,South West,00HR,E06000059,Dorset,%,Borderline_changes_25to64,1.274022889
12,2019-20,K,South West,00HR,E06000059,Dorset,%,Low_Grade_dyskaryosis_25to64,2.310516087
12,2019-20,K,South West,00HR,E06000059,Dorset,%,Moderate_dyskaryosis_25to64,0.377888145
12,2019-20,K,South West,00HR,E06000059,Dorset,%,Negative_25to64,95.37896783
12,2019-20,K,South West,00HR,E06000059,Dorset,%,Severe_dyskaryosis_or_worse_25to64,0.658605053
12,2019-20,K,South West,00HX,E06000030,Swindon,Number,Eligible_Population_25to64,62938
12,2019-20,K,South West,00HX,E06000030,Swindon,Number,Number_Screened_25to64,12682
12,2019-20,K,South West,00HX,E06000030,Swindon,%,Borderline_changes_25to64,1.450875256
12,2019-20,K,South West,00HX,E06000030,Swindon,%,Low_Grade_dyskaryosis_25to64,1.529727172
12,2019-20,K,South West,00HX,E06000030,Swindon,%,Moderate_dyskaryosis_25to64,0.378489197
12,2019-20,K,South West,00HX,E06000030,Swindon,%,Negative_25to64,96.27030437
12,2019-20,K,South West,00HX,E06000030,Swindon,%,Severe_dyskaryosis_or_worse_25to64,0.370604006
12,2019-20,K,South West,00HY,E06000054,Wiltshire,Number,Eligible_Population_25to64,124974
12,2019-20,K,South West,00HY,E06000054,Wiltshire,Number,Number_Screened_25to64,26508
12,2019-20,K,South West,00HY,E06000054,Wiltshire,%,Borderline_changes_25to64,1.226044968
12,2019-20,K,South West,00HY,E06000054,Wiltshire,%,Low_Grade_dyskaryosis_25to64,1.55802022
12,2019-20,K,South West,00HY,E06000054,Wiltshire,%,Moderate_dyskaryosis_25to64,0.494190433
12,2019-20,K,South West,00HY,E06000054,Wiltshire,%,Negative_25to64,96.31809265
12,2019-20,K,South West,00HY,E06000054,Wiltshire,%,Severe_dyskaryosis_or_worse_25to64,0.403651728
12,2019-20,K,South West,00MR,E06000044,Portsmouth,Number,Eligible_Population_25to64,56748
12,2019-20,K,South West,00MR,E06000044,Portsmouth,Number,Number_Screened_25to64,11207
12,2019-20,K,South West,00MR,E06000044,Portsmouth,%,Borderline_changes_25to64,2.418131525
12,2019-20,K,South West,00MR,E06000044,Portsmouth,%,Low_Grade_dyskaryosis_25to64,2.560899438
12,2019-20,K,South West,00MR,E06000044,Portsmouth,%,Moderate_dyskaryosis_25to64,0.419380744
12,2019-20,K,South West,00MR,E06000044,Portsmouth,%,Negative_25to64,94.0929776
12,2019-20,K,South West,00MR,E06000044,Portsmouth,%,Severe_dyskaryosis_or_worse_25to64,0.50861069
12,2019-20,K,South West,00MS,E06000045,Southampton,Number,Eligible_Population_25to64,68673
12,2019-20,K,South West,00MS,E06000045,Southampton,Number,Number_Screened_25to64,13079
12,2019-20,K,South West,00MS,E06000045,Southampton,%,Borderline_changes_25to64,2.30139919
12,2019-20,K,South West,00MS,E06000045,Southampton,%,Low_Grade_dyskaryosis_25to64,2.828962459
12,2019-20,K,South West,00MS,E06000045,Southampton,%,Moderate_dyskaryosis_25to64,0.680480159
12,2019-20,K,South West,00MS,E06000045,Southampton,%,Negative_25to64,93.49338634
12,2019-20,K,South West,00MS,E06000045,Southampton,%,Severe_dyskaryosis_or_worse_25to64,0.695771848
12,2019-20,K,South West,00MW,E06000046,Isle of Wight,Number,Eligible_Population_25to64,33660
12,2019-20,K,South West,00MW,E06000046,Isle of Wight,Number,Number_Screened_25to64,6676
12,2019-20,K,South West,00MW,E06000046,Isle of Wight,%,Borderline_changes_25to64,2.09706411
12,2019-20,K,South West,00MW,E06000046,Isle of Wight,%,Low_Grade_dyskaryosis_25to64,2.441581786
12,2019-20,K,South West,00MW,E06000046,Isle of Wight,%,Moderate_dyskaryosis_25to64,0.584182145
12,2019-20,K,South West,00MW,E06000046,Isle of Wight,%,Negative_25to64,94.42780108
12,2019-20,K,South West,00MW,E06000046,Isle of Wight,%,Severe_dyskaryosis_or_worse_25to64,0.449370881
12,2019-20,K,South West,18,E10000008,Devon,Number,Eligible_Population_25to64,194711
12,2019-20,K,South West,18,E10000008,Devon,Number,Number_Screened_25to64,41372
12,2019-20,K,South West,18,E10000008,Devon,%,Borderline_changes_25to64,1.237551968
12,2019-20,K,South West,18,E10000008,Devon,%,Low_Grade_dyskaryosis_25to64,2.054529634
12,2019-20,K,South West,18,E10000008,Devon,%,Moderate_dyskaryosis_25to64,0.568017016
12,2019-20,K,South West,18,E10000008,Devon,%,Negative_25to64,95.63231171
12,2019-20,K,South West,18,E10000008,Devon,%,Severe_dyskaryosis_or_worse_25to64,0.507589674
12,2019-20,K,South West,23,E10000013,Gloucestershire,Number,Eligible_Population_25to64,163718
12,2019-20,K,South West,23,E10000013,Gloucestershire,Number,Number_Screened_25to64,35643
12,2019-20,K,South West,23,E10000013,Gloucestershire,%,Borderline_changes_25to64,1.24007519
12,2019-20,K,South West,23,E10000013,Gloucestershire,%,Low_Grade_dyskaryosis_25to64,1.708610386
12,2019-20,K,South West,23,E10000013,Gloucestershire,%,Moderate_dyskaryosis_25to64,0.418034397
12,2019-20,K,South West,23,E10000013,Gloucestershire,%,Negative_25to64,96.15352243
12,2019-20,K,South West,23,E10000013,Gloucestershire,%,Severe_dyskaryosis_or_worse_25to64,0.479757596
12,2019-20,K,South West,24,E10000014,Hampshire,Number,Eligible_Population_25to64,357208
12,2019-20,K,South West,24,E10000014,Hampshire,Number,Number_Screened_25to64,75272
12,2019-20,K,South West,24,E10000014,Hampshire,%,Borderline_changes_25to64,1.794824105
12,2019-20,K,South West,24,E10000014,Hampshire,%,Low_Grade_dyskaryosis_25to64,2.293017324
12,2019-20,K,South West,24,E10000014,Hampshire,%,Moderate_dyskaryosis_25to64,0.455680731
12,2019-20,K,South West,24,E10000014,Hampshire,%,Negative_25to64,94.89318737
12,2019-20,K,South West,24,E10000014,Hampshire,%,Severe_dyskaryosis_or_worse_25to64,0.563290467
12,2019-20,K,South West,38,E10000025,Oxfordshire,Number,Eligible_Population_25to64,199176
12,2019-20,K,South West,38,E10000025,Oxfordshire,Number,Number_Screened_25to64,39424
12,2019-20,K,South West,38,E10000025,Oxfordshire,%,Borderline_changes_25to64,1.638595779
12,2019-20,K,South West,38,E10000025,Oxfordshire,%,Low_Grade_dyskaryosis_25to64,2.72169237
12,2019-20,K,South West,38,E10000025,Oxfordshire,%,Moderate_dyskaryosis_25to64,0.383015422
12,2019-20,K,South West,38,E10000025,Oxfordshire,%,Negative_25to64,94.69866071
12,2019-20,K,South West,38,E10000025,Oxfordshire,%,Severe_dyskaryosis_or_worse_25to64,0.558035714
12,2019-20,K,South West,40,E10000027,Somerset,Number,Eligible_Population_25to64,139756
12,2019-20,K,South West,40,E10000027,Somerset,Number,Number_Screened_25to64,29790
12,2019-20,K,South West,40,E10000027,Somerset,%,Borderline_changes_25to64,1.336018798
12,2019-20,K,South West,40,E10000027,Somerset,%,Low_Grade_dyskaryosis_25to64,2.225579053
12,2019-20,K,South West,40,E10000027,Somerset,%,Moderate_dyskaryosis_25to64,0.493454179
12,2019-20,K,South West,40,E10000027,Somerset,%,Negative_25to64,95.43470963
12,2019-20,K,South West,40,E10000027,Somerset,%,Severe_dyskaryosis_or_worse_25to64,0.510238335
12,2019-20,K,South West,K,K,South West,Number,Eligible_Population_25to64,2152812
12,2019-20,K,South West,K,K,South West,Number,Number_Screened_25to64,453626
12,2019-20,K,South West,K,K,South West,%,Borderline_changes_25to64,1.51534524
12,2019-20,K,South West,K,K,South West,%,Low_Grade_dyskaryosis_25to64,2.212174787
12,2019-20,K,South West,K,K,South West,%,Moderate_dyskaryosis_25to64,0.546485431
