Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26a,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,Attended_Colposcopy_All_Ages,50.4280407042481000000
26a,2019-20,R7,London,RAP,North Middlesex University Hospital NHS Trust,North Middlesex University Hospital,%,DNA_Colposcopy_All_Ages,6.5094492004522700000
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Number,Total_referrals_All_Ages,1275
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Clinical_Indication_All_Ages,31.2941176470588000000
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Number,Mod_sev_dys_number_cases_All_Ages,92
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Number,Gland_neo_number_cases_All_Ages,3
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Number,Appointments_Colposcopy_All_Ages,2826
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,Attended_Colposcopy_All_Ages,85.7395612172682000000
26a,2019-20,R7,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,%,DNA_Colposcopy_All_Ages,10.7572540693560000000
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Number,Total_referrals_All_Ages,1852
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Clinical_Indication_All_Ages,46.3822894168467000000
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Number,Mod_sev_dys_number_cases_All_Ages,195
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,3
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Number,Gland_neo_number_cases_All_Ages,11
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,Number,Appointments_Colposcopy_All_Ages,5191
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,Attended_Colposcopy_All_Ages,62.4735118474282000000
26a,2019-20,R7,London,RAX,Kingston Hospital NHS Foundation Trust,Kingston Hospital,%,DNA_Colposcopy_All_Ages,9.5549990367944500000
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,Number,Total_referrals_All_Ages,2582
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Clinical_Indication_All_Ages,25.6003098373354000000
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,341
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,4
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,Number,Gland_neo_number_cases_All_Ages,11
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,Number,Appointments_Colposcopy_All_Ages,6230
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,Attended_Colposcopy_All_Ages,73.5313001605137000000
26a,2019-20,R7,London,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Queen's Hospital,%,DNA_Colposcopy_All_Ages,11.2359550561798000000
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Number,Total_referrals_All_Ages,3201
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Clinical_Indication_All_Ages,51.8587941268354000000
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,227
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,99.5594713656388000000
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Gland_neo_<2wks_wait_All_Ages,80.0000000000000000000
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,Number,Appointments_Colposcopy_All_Ages,8697
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,Attended_Colposcopy_All_Ages,65.0224215246637000000
26a,2019-20,R7,London,RJ1,Guy's and St Thomas' NHS Foundation Trust,Guy's Hospital,%,DNA_Colposcopy_All_Ages,9.8769690697941800000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Number,Total_referrals_All_Ages,892
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Clinical_Indication_All_Ages,28.3632286995516000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Number,Mod_sev_dys_number_cases_All_Ages,96
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,98.9583333333333000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Number,Gland_neo_number_cases_All_Ages,6
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,Number,Appointments_Colposcopy_All_Ages,2354
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,Attended_Colposcopy_All_Ages,57.3067119796092000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,Queen Elizabeth Hospital,%,DNA_Colposcopy_All_Ages,17.4596431605777000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Number,Total_referrals_All_Ages,1593
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Clinical_Indication_All_Ages,32.6428123038293000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Number,Mod_sev_dys_number_cases_All_Ages,222
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Mod_sev_dys_<4wks_wait_All_Ages,99.5495495495496000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Number,Sev_Inv_dys_number_cases_All_Ages,4
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,Number,Appointments_Colposcopy_All_Ages,4928
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,Attended_Colposcopy_All_Ages,62.1144480519481000000
26a,2019-20,R7,London,RJ2,Lewisham and Greenwich NHS Trust,University Hospital Lewisham,%,DNA_Colposcopy_All_Ages,11.4853896103896000000
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Number,Total_referrals_All_Ages,1417
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Clinical_Indication_All_Ages,45.6598447424136000000
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Number,Mod_sev_dys_number_cases_All_Ages,126
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,99.2063492063492000000
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,Number,Appointments_Colposcopy_All_Ages,3914
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,Attended_Colposcopy_All_Ages,66.3260091977517000000
26a,2019-20,R7,London,RJ6,Croydon Health Services NHS Trust,Croydon University Hospital,%,DNA_Colposcopy_All_Ages,5.8763413387838500000
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Number,Total_referrals_All_Ages,2546
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Clinical_Indication_All_Ages,50.3534956794973000000
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,181
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,4
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Number,Gland_neo_number_cases_All_Ages,6
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Number,Appointments_Colposcopy_All_Ages,5122
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,Attended_Colposcopy_All_Ages,85.8648965247950000000
26a,2019-20,R7,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,%,DNA_Colposcopy_All_Ages,4.1390081999219100000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Number,Total_referrals_All_Ages,1446
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Clinical_Indication_All_Ages,39.6265560165975000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Number,Mod_sev_dys_number_cases_All_Ages,127
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,3
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Number,Gland_neo_number_cases_All_Ages,10
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,Number,Appointments_Colposcopy_All_Ages,3104
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,Attended_Colposcopy_All_Ages,76.4819587628866000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,King's College Hospital,%,DNA_Colposcopy_All_Ages,10.9858247422680000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,Number,Total_referrals_All_Ages,1196
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Clinical_Indication_All_Ages,11.8729096989967000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,Number,Mod_sev_dys_number_cases_All_Ages,221
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,Number,Gland_neo_number_cases_All_Ages,9
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,Number,Appointments_Colposcopy_All_Ages,3469
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,Attended_Colposcopy_All_Ages,65.2637647737100000000
26a,2019-20,R7,London,RJZ,King's College Hospital NHS Foundation Trust,Princess Royal University Hospital,%,DNA_Colposcopy_All_Ages,3.8627846641683500000
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Number,Total_referrals_All_Ages,2309
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Clinical_Indication_All_Ages,33.2178432221741000000
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Number,Mod_sev_dys_number_cases_All_Ages,251
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,5
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Number,Gland_neo_number_cases_All_Ages,3
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Number,Appointments_Colposcopy_All_Ages,5443
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,Attended_Colposcopy_All_Ages,63.2371853757119000000
26a,2019-20,R7,London,RKE,Whittington Health NHS Trust,Whittington Hospital,%,DNA_Colposcopy_All_Ages,7.6612162410435400000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Number,Total_referrals_All_Ages,1129
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Clinical_Indication_All_Ages,24.7121346324181000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Number,Mod_sev_dys_number_cases_All_Ages,58
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,4
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Number,Gland_neo_number_cases_All_Ages,0
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Gland_neo_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,Number,Appointments_Colposcopy_All_Ages,2583
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,Attended_Colposcopy_All_Ages,66.0859465737515000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,Chelsea and Westminster Hospital,%,DNA_Colposcopy_All_Ages,7.1622144792876500000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Number,Total_referrals_All_Ages,549
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Clinical_Indication_All_Ages,25.1366120218579000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Number,Mod_sev_dys_number_cases_All_Ages,58
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Number,Gland_neo_number_cases_All_Ages,3
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,Number,Appointments_Colposcopy_All_Ages,2045
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,Attended_Colposcopy_All_Ages,53.0562347188264000000
26a,2019-20,R7,London,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,West Middlesex University Hospital,%,DNA_Colposcopy_All_Ages,3.6185819070904600000
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Number,Total_referrals_All_Ages,2569
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Clinical_Indication_All_Ages,42.1175554690541000000
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Number,Mod_sev_dys_number_cases_All_Ages,207
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,99.5169082125604000000
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,Number,Appointments_Colposcopy_All_Ages,6062
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,Attended_Colposcopy_All_Ages,63.6258660508083000000
26a,2019-20,R7,London,RQX,Homerton University Hospital NHS Foundation Trust,Homerton University Hospital,%,DNA_Colposcopy_All_Ages,10.3926096997691000000
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,Number,Total_referrals_All_Ages,1485
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Clinical_Indication_All_Ages,41.4141414141414000000
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,Number,Mod_sev_dys_number_cases_All_Ages,162
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,90.1234567901235000000
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,Number,Appointments_Colposcopy_All_Ages,4525
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,Attended_Colposcopy_All_Ages,49.5469613259668000000
26a,2019-20,R7,London,RRV,University College London Hospitals NHS Foundation Trust,University College London Hospital,%,DNA_Colposcopy_All_Ages,8.2651933701657500000
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Number,Total_referrals_All_Ages,1395
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,%,Clinical_Indication_All_Ages,41.0035842293907000000
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Number,Mod_sev_dys_number_cases_All_Ages,138
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Number,Gland_neo_number_cases_All_Ages,11
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,Number,Appointments_Colposcopy_All_Ages,2951
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,%,Attended_Colposcopy_All_Ages,64.4866147068790000000
26a,2019-20,R7,London,RVR,Epsom and St Helier University Hospitals NHS Trust,St Helier Hospital,%,DNA_Colposcopy_All_Ages,8.2006099627245000000
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Number,Total_referrals_All_Ages,2389
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,%,Clinical_Indication_All_Ages,34.4495604855588000000
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Number,Mod_sev_dys_number_cases_All_Ages,151
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,98.6754966887417000000
26a,2019-20,R7,London,RYJ,Imperial College Healthcare NHS Trust,St Mary's Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
